ClaimID,ScenarioID,CustomerID,ProductID,ProductCategory,Brand,ModelNumber,SerialNumber,PurchaseDate,ClaimDate,FaultDate,WarrantyDurationMonths,WarrantyExpiryDate,WarrantyStatus,WarrantyRemainingDays,ExtendedWarranty,FaultType,DamageType,FaultCovered,ClaimReportingWithinPeriod,ReceiptAvailable,WarrantyCardAvailable,ProductImageAvailable,SerialEvidenceAvailable,FaultEvidenceAvailable,RepairReportAvailable,PreviousRepair,RepairCount,RepairAuthorized,PreviousReplacement,ReplacementWithinWarranty,SerialNumberMatch,ProductModelConsistent,DuplicateClaimIndicator,DocumentDuplicateIndicator,ContradictionIndicator,RequiredDocumentsComplete,PurchaseProofAvailable,PriorClaimCount,ClaimAmount,PreviousRepairCost,OCRConfidence,ClaimSubmissionChannel,ClaimClass
CLM00722,INVALID_222_DUPLICATE_CLAIM,CUS00722,PROD00722,Television,NovaTech,NOV-TEL-0722,SN-2026-000722,2024-08-18,2025-03-24,2025-03-03,36,2027-08-18,Active,877,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,No,Yes,3,171.55,0.0,0.859,Service Center,Invalid Claim
CLM00890,INVALID_390_DUPLICATE_CLAIM,CUS00890,PROD00890,Smartphone,NovaTech,NOV-SMA-0890,SN-2026-000890,2025-01-09,2025-05-14,2025-04-23,36,2028-01-09,Active,970,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,Yes,No,Yes,2,2713.14,0.0,0.896,Email,Invalid Claim
CLM00666,INVALID_166_UNAUTHORIZED_REPAIR,CUS00666,PROD00666,Television,NovaTech,NOV-TEL-0666,SN-2026-000666,2023-12-27,2026-05-21,2026-05-13,36,2026-12-27,Active,220,No,Connectivity Issue,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,No,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,1709.67,191.73,0.812,Email,Invalid Claim
CLM01072,MANUAL_72_INCOMPLETE_EVIDENCE,CUS01072,PROD01072,Air Conditioner,ZenCore,ZEN-AIR-1072,SN-2026-001072,2025-04-20,2026-10-20,2026-10-19,36,2028-04-20,Active,548,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,1435.62,0.0,0.893,Web,Manual Review
CLM00312,VALID_312,CUS00312,PROD00312,Television,HomePro,HOM-TEL-0312,SN-2026-000312,2026-03-11,2028-01-11,2028-01-08,24,2028-03-11,Active,60,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1074.54,0.0,0.937,Web,Valid Claim
CLM01213,MANUAL_213_LOW_OCR_CONFIDENCE,CUS01213,PROD01213,Air Conditioner,Aster,AST-AIR-1213,SN-2026-001213,2025-03-17,2025-09-17,2025-09-15,12,2026-03-17,Active,181,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,Yes,No,Yes,Yes,3,1204.28,0.0,0.555,Mobile App,Manual Review
CLM01323,MANUAL_323_UNCLEAR_REPAIR,CUS01323,PROD01323,Smartphone,ZenCore,ZEN-SMA-1323,SN-2026-001323,2025-07-07,2026-01-07,2026-01-01,12,2026-07-07,Active,181,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Unknown,Yes,No,Yes,Yes,No,No,No,No,Yes,0,1190.12,0.0,0.957,Email,Manual Review
CLM00515,INVALID_15_SERIAL_MISMATCH,CUS00515,PROD00515,Air Conditioner,PrimeView,PRI-AIR-0515,SN-2026-000515,2025-11-13,2027-03-30,2027-03-02,24,2027-11-13,Active,228,No,Noise,Electrical Failure,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,No,Yes,No,No,No,No,No,1,2252.58,0.0,0.76,Web,Invalid Claim
CLM00866,INVALID_366_DUPLICATE_CLAIM,CUS00866,PROD00866,Laptop,Aster,AST-LAP-0866,SN-2026-000866,2025-05-08,2027-07-02,2027-06-30,12,2026-05-08,Active,-420,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1160.08,0.0,0.834,Web,Invalid Claim
CLM00272,VALID_272,CUS00272,PROD00272,Air Conditioner,HomePro,HOM-AIR-0272,SN-2026-000272,2025-04-08,2026-04-08,2026-03-25,36,2028-04-08,Active,731,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2752.95,0.0,0.967,Mobile App,Valid Claim
CLM01212,MANUAL_212_CONTRADICTION,CUS01212,PROD01212,Air Conditioner,PrimeView,PRI-AIR-1212,SN-2026-001212,2025-06-27,2026-06-27,2026-06-24,24,2027-06-27,Active,365,No,Display Failure,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,No,No,No,Yes,No,Yes,3,2385.96,0.0,0.968,Service Center,Manual Review
CLM01456,MANUAL_456_INCOMPLETE_EVIDENCE,CUS01456,PROD01456,Printer,NovaTech,NOV-PRI-1456,SN-2026-001456,2024-11-26,2025-05-26,2025-05-21,12,2025-11-26,Active,184,No,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,1,Yes,No,N/A,Yes,Yes,No,Yes,No,No,Yes,0,2682.64,140.06,0.866,Service Center,Manual Review
CLM01190,MANUAL_190_SERIAL_WARNING,CUS01190,PROD01190,Washing Machine,PrimeView,PRI-WAS-1190,SN-2026-001190,2023-11-01,2024-05-01,2024-04-22,12,2024-11-01,Active,184,No,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,2,374.01,0.0,0.827,Service Center,Manual Review
CLM01496,MANUAL_496_SERIAL_WARNING,CUS01496,PROD01496,Washing Machine,PrimeView,PRI-WAS-1496,SN-2026-001496,2024-02-13,2024-08-13,2024-08-05,12,2025-02-13,Active,184,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,3,2789.82,0.0,0.782,Service Center,Manual Review
CLM00546,INVALID_46_UNAUTHORIZED_REPAIR,CUS00546,PROD00546,Laptop,ZenCore,ZEN-LAP-0546,SN-2026-000546,2025-07-05,2027-03-22,2027-03-21,24,2027-07-05,Active,105,No,Overheating,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,No,No,N/A,Yes,Yes,No,No,No,No,Yes,3,70.48,324.7,0.968,Service Center,Invalid Claim
CLM00822,INVALID_322_UNAUTHORIZED_REPAIR,CUS00822,PROD00822,Camera,PrimeView,PRI-CAM-0822,SN-2026-000822,2023-12-10,2025-11-19,2025-11-06,36,2026-12-10,Active,386,Yes,Power Failure,Manufacturing Defect,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,2,No,No,N/A,Yes,No,No,No,No,No,No,3,463.5,324.57,0.812,Web,Invalid Claim
CLM00798,INVALID_298_UNAUTHORIZED_REPAIR,CUS00798,PROD00798,Washing Machine,Aster,AST-WAS-0798,SN-2026-000798,2023-03-20,2024-10-25,2024-10-17,12,2024-03-20,Active,-219,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,No,No,N/A,Yes,Yes,No,No,No,Yes,Yes,2,1386.28,1155.05,0.862,Email,Invalid Claim
CLM01119,MANUAL_119_UNCLEAR_REPAIR,CUS01119,PROD01119,Air Conditioner,HomePro,HOM-AIR-1119,SN-2026-001119,2025-11-02,2026-11-02,2026-10-22,24,2027-11-02,Active,365,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Unknown,No,N/A,Yes,Yes,No,No,No,No,Yes,2,2551.66,0.0,0.765,Mobile App,Manual Review
CLM00153,VALID_153,CUS00153,PROD00153,Washing Machine,HomePro,HOM-WAS-0153,SN-2026-000153,2023-03-08,2023-12-08,2023-12-01,24,2025-03-08,Active,456,No,Connectivity Issue,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2082.85,0.0,0.914,Email,Valid Claim
CLM01061,MANUAL_61_MISSING_DOCUMENT,CUS01061,PROD01061,Air Conditioner,NovaTech,NOV-AIR-1061,SN-2026-001061,2025-07-16,2027-01-16,2027-01-09,36,2028-07-16,Active,547,Yes,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,No,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,Yes,No,Yes,0,1977.63,0.0,0.77,Web,Manual Review
CLM00729,INVALID_229_EXPIRED_WARRANTY,CUS00729,PROD00729,Refrigerator,HomePro,HOM-REF-0729,SN-2026-000729,2023-11-15,2026-02-13,2026-02-03,24,2025-11-15,Expired,-90,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,1,Yes,No,N/A,Yes,Yes,No,No,No,No,Yes,1,419.42,1342.09,0.813,Web,Invalid Claim
CLM00825,INVALID_325_EXPIRED_WARRANTY,CUS00825,PROD00825,Television,Aster,AST-TEL-0825,SN-2026-000825,2025-06-18,2028-09-16,2028-09-06,36,2028-06-18,Expired,-90,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,1217.95,0.0,0.913,Web,Invalid Claim
CLM01435,MANUAL_435_LOW_OCR_CONFIDENCE,CUS01435,PROD01435,Printer,ZenCore,ZEN-PRI-1435,SN-2026-001435,2025-07-22,2026-01-22,2026-01-18,12,2026-07-22,Active,181,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,No,Yes,No,No,No,Yes,Yes,3,1774.12,0.0,0.531,Email,Manual Review
CLM00888,INVALID_388_UNAUTHORIZED_REPAIR,CUS00888,PROD00888,Television,ZenCore,ZEN-TEL-0888,SN-2026-000888,2024-04-09,2025-09-10,2025-08-21,36,2027-04-09,Active,576,No,Power Failure,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2,No,No,N/A,Yes,Yes,No,No,No,No,Yes,3,2813.63,934.0,0.932,Email,Invalid Claim
CLM00715,INVALID_215_REPORTING_PERIOD,CUS00715,PROD00715,Laptop,NovaTech,NOV-LAP-0715,SN-2026-000715,2025-07-18,2026-01-18,2025-11-19,12,2026-07-18,Active,14,No,Connectivity Issue,Manufacturing Defect,Yes,No,No,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,No,1,466.84,0.0,0.804,Email,Invalid Claim
CLM00733,INVALID_233_REPORTING_PERIOD,CUS00733,PROD00733,Television,Aster,AST-TEL-0733,SN-2026-000733,2025-07-10,2026-07-10,2026-05-11,24,2027-07-10,Active,615,No,Noise,Electrical Failure,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,346.09,0.0,0.815,Mobile App,Invalid Claim
CLM00347,VALID_347,CUS00347,PROD00347,Air Conditioner,NovaTech,NOV-AIR-0347,SN-2026-000347,2023-04-22,2024-04-22,2024-04-17,24,2025-04-22,Active,365,Yes,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2548.59,437.3,0.955,Email,Valid Claim
CLM00306,VALID_306,CUS00306,PROD00306,Air Conditioner,NovaTech,NOV-AIR-0306,SN-2026-000306,2025-06-03,2025-08-03,2025-07-20,12,2026-06-03,Active,304,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2252.5,0.0,0.966,Email,Valid Claim
CLM01426,MANUAL_426_INCOMPLETE_EVIDENCE,CUS01426,PROD01426,Television,HomePro,HOM-TEL-1426,SN-2026-001426,2026-03-30,2027-09-30,2027-09-27,36,2029-03-30,Active,547,No,Overheating,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,1918.38,0.0,0.929,Service Center,Manual Review
CLM00732,INVALID_232_UNAUTHORIZED_REPAIR,CUS00732,PROD00732,Washing Machine,NovaTech,NOV-WAS-0732,SN-2026-000732,2024-10-04,2026-09-04,2026-08-06,36,2027-10-04,Active,395,No,Power Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,No,No,N/A,Yes,No,No,No,Yes,Yes,Yes,0,989.8,346.55,0.809,Mobile App,Invalid Claim
CLM00174,VALID_174,CUS00174,PROD00174,Air Conditioner,Aster,AST-AIR-0174,SN-2026-000174,2025-08-09,2026-03-09,2026-03-07,24,2027-08-09,Active,518,No,Noise,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2475.52,910.89,0.917,Mobile App,Valid Claim
CLM01085,MANUAL_85_MISSING_DOCUMENT,CUS01085,PROD01085,Air Conditioner,Aster,AST-AIR-1085,SN-2026-001085,2024-01-11,2025-01-11,2025-01-01,24,2026-01-11,Active,365,Yes,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,No,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,2541.07,0.0,0.767,Web,Manual Review
CLM00029,VALID_29,CUS00029,PROD00029,Smartphone,HomePro,HOM-SMA-0029,SN-2026-000029,2025-03-21,2026-07-21,2026-07-14,36,2028-03-21,Active,609,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1813.64,0.0,0.914,Email,Valid Claim
CLM01180,MANUAL_180_INCOMPLETE_EVIDENCE,CUS01180,PROD01180,Television,Aster,AST-TEL-1180,SN-2026-001180,2025-04-02,2026-10-02,2026-09-27,36,2028-04-02,Active,548,No,Mechanical Failure,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,0,851.99,0.0,0.755,Email,Manual Review
CLM01433,MANUAL_433_MISSING_DOCUMENT,CUS01433,PROD01433,Washing Machine,Aster,AST-WAS-1433,SN-2026-001433,2025-01-19,2026-07-19,2026-07-13,36,2028-01-19,Active,549,Yes,Mechanical Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,3,117.04,0.0,0.754,Mobile App,Manual Review
CLM01058,MANUAL_58_SERIAL_WARNING,CUS01058,PROD01058,Refrigerator,ZenCore,ZEN-REF-1058,SN-2026-001058,2026-02-09,2027-02-09,2027-01-27,24,2028-02-09,Active,365,No,Display Failure,Electrical Failure,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,No,2,977.06,0.0,0.813,Web,Manual Review
CLM00891,INVALID_391_EXPIRED_WARRANTY,CUS00891,PROD00891,Refrigerator,ZenCore,ZEN-REF-0891,SN-2026-000891,2024-04-15,2026-07-14,2026-07-04,24,2026-04-15,Expired,-90,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,1736.33,0.0,0.758,Mobile App,Invalid Claim
CLM01390,MANUAL_390_INCOMPLETE_EVIDENCE,CUS01390,PROD01390,Printer,PrimeView,PRI-PRI-1390,SN-2026-001390,2024-07-01,2025-01-01,2024-12-18,12,2025-07-01,Active,181,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,2,409.73,0.0,0.796,Email,Manual Review
CLM01387,MANUAL_387_LOW_OCR_CONFIDENCE,CUS01387,PROD01387,Washing Machine,NovaTech,NOV-WAS-1387,SN-2026-001387,2025-10-05,2026-10-05,2026-09-29,24,2027-10-05,Active,365,No,Overheating,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,427.81,0.0,0.536,Web,Manual Review
CLM00626,INVALID_126_DUPLICATE_CLAIM,CUS00626,PROD00626,Television,Aster,AST-TEL-0626,SN-2026-000626,2025-10-26,2027-10-23,2027-09-29,24,2027-10-26,Active,3,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,Yes,No,Yes,3,1164.72,0.0,0.858,Service Center,Invalid Claim
CLM00236,VALID_236,CUS00236,PROD00236,Smartphone,ZenCore,ZEN-SMA-0236,SN-2026-000236,2023-06-27,2026-01-27,2026-01-23,36,2026-06-27,Active,151,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,827.64,0.0,0.95,Service Center,Valid Claim
CLM00148,VALID_148,CUS00148,PROD00148,Television,HomePro,HOM-TEL-0148,SN-2026-000148,2023-01-21,2023-04-21,2023-04-08,24,2025-01-21,Active,641,Yes,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,795.02,0.0,0.989,Web,Valid Claim
CLM01262,MANUAL_262_SERIAL_WARNING,CUS01262,PROD01262,Refrigerator,HomePro,HOM-REF-1262,SN-2026-001262,2023-09-09,2024-09-09,2024-08-28,24,2025-09-09,Active,365,No,Connectivity Issue,Electrical Failure,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,3,1039.55,0.0,0.96,Mobile App,Manual Review
CLM00451,VALID_451,CUS00451,PROD00451,Printer,PrimeView,PRI-PRI-0451,SN-2026-000451,2025-01-14,2026-07-14,2026-07-10,36,2028-01-14,Active,549,No,Noise,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2386.41,0.0,0.942,Mobile App,Valid Claim
CLM00577,INVALID_77_REPORTING_PERIOD,CUS00577,PROD00577,Camera,HomePro,HOM-CAM-0577,SN-2026-000577,2023-11-01,2025-05-01,2025-03-02,36,2026-11-01,Active,358,No,Overheating,Manufacturing Defect,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2168.43,0.0,0.971,Web,Invalid Claim
CLM00125,VALID_125,CUS00125,PROD00125,Smartphone,ZenCore,ZEN-SMA-0125,SN-2026-000125,2024-07-03,2026-01-03,2025-12-23,24,2026-07-03,Active,181,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2934.06,0.0,0.955,Service Center,Valid Claim
CLM01474,MANUAL_474_INCOMPLETE_EVIDENCE,CUS01474,PROD01474,Washing Machine,NovaTech,NOV-WAS-1474,SN-2026-001474,2024-12-14,2025-12-14,2025-12-07,24,2026-12-14,Active,365,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,0,N/A,Yes,No,Yes,Yes,No,No,No,No,Yes,1,2470.0,0.0,0.887,Service Center,Manual Review
CLM00814,INVALID_314_EXCLUDED_DAMAGE,CUS00814,PROD00814,Television,ZenCore,ZEN-TEL-0814,SN-2026-000814,2024-05-04,2025-11-04,2025-10-30,36,2027-05-04,Active,546,No,Overheating,Water Damage,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2315.97,0.0,0.921,Email,Invalid Claim
CLM01171,MANUAL_171_LOW_OCR_CONFIDENCE,CUS01171,PROD01171,Printer,HomePro,HOM-PRI-1171,SN-2026-001171,2023-10-20,2024-10-20,2024-10-14,24,2025-10-20,Active,365,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,2,2427.32,0.0,0.684,Service Center,Manual Review
CLM00970,INVALID_470_EXCLUDED_DAMAGE,CUS00970,PROD00970,Air Conditioner,NovaTech,NOV-AIR-0970,SN-2026-000970,2025-03-07,2026-09-07,2026-09-02,36,2028-03-07,Active,547,No,Display Failure,Water Damage,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,Yes,No,No,Yes,No,No,No,No,Yes,2,1139.71,0.0,0.971,Mobile App,Invalid Claim
CLM00736,INVALID_236_EXCLUDED_DAMAGE,CUS00736,PROD00736,Camera,ZenCore,ZEN-CAM-0736,SN-2026-000736,2024-04-28,2025-10-28,2025-10-23,36,2027-04-28,Active,547,No,Mechanical Failure,Normal Wear,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,2,78.53,0.0,0.824,Web,Invalid Claim
CLM00325,VALID_325,CUS00325,PROD00325,Washing Machine,ZenCore,ZEN-WAS-0325,SN-2026-000325,2025-11-06,2026-09-06,2026-08-28,24,2027-11-06,Active,426,Yes,Noise,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,813.17,818.04,0.963,Service Center,Valid Claim
CLM00928,INVALID_428_EXCLUDED_DAMAGE,CUS00928,PROD00928,Camera,HomePro,HOM-CAM-0928,SN-2026-000928,2024-12-01,2025-06-01,2025-05-27,12,2025-12-01,Active,183,No,Overheating,Accidental Damage,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,Yes,No,Yes,Yes,No,No,No,No,Yes,2,2510.65,0.0,0.935,Mobile App,Invalid Claim
CLM00875,INVALID_375_SERIAL_MISMATCH,CUS00875,PROD00875,Television,HomePro,HOM-TEL-0875,SN-2026-000875,2026-02-26,2026-11-24,2026-11-01,24,2028-02-26,Active,459,No,Mechanical Failure,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,No,Yes,No,No,No,No,Yes,0,180.09,0.0,0.939,Service Center,Invalid Claim
CLM01183,MANUAL_183_LOW_OCR_CONFIDENCE,CUS01183,PROD01183,Camera,HomePro,HOM-CAM-1183,SN-2026-001183,2023-05-12,2024-11-12,2024-11-10,36,2026-05-12,Active,546,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,2,707.72,0.0,0.567,Email,Manual Review
CLM01166,MANUAL_166_SERIAL_WARNING,CUS01166,PROD01166,Printer,ZenCore,ZEN-PRI-1166,SN-2026-001166,2025-08-19,2026-08-19,2026-08-12,24,2027-08-19,Active,365,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,3,460.08,0.0,0.881,Service Center,Manual Review
CLM00604,INVALID_104_EXCLUDED_DAMAGE,CUS00604,PROD00604,Refrigerator,NovaTech,NOV-REF-0604,SN-2026-000604,2024-04-02,2025-10-02,2025-09-27,36,2027-04-02,Active,547,No,Mechanical Failure,Water Damage,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1196.36,0.0,0.859,Web,Invalid Claim
CLM00904,INVALID_404_EXCLUDED_DAMAGE,CUS00904,PROD00904,Air Conditioner,PrimeView,PRI-AIR-0904,SN-2026-000904,2023-04-28,2024-10-28,2024-10-23,36,2026-04-28,Active,547,No,Connectivity Issue,Accidental Damage,No,Yes,Yes,No,No,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,Yes,No,No,Yes,3,1513.3,0.0,0.855,Mobile App,Invalid Claim
CLM00202,VALID_202,CUS00202,PROD00202,Refrigerator,Aster,AST-REF-0202,SN-2026-000202,2024-03-23,2025-04-23,2025-04-22,36,2027-03-23,Active,699,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,616.98,0.0,0.901,Mobile App,Valid Claim
CLM01055,MANUAL_55_MISSING_DOCUMENT,CUS01055,PROD01055,Printer,ZenCore,ZEN-PRI-1055,SN-2026-001055,2026-03-05,2027-09-05,2027-08-27,36,2029-03-05,Active,547,No,Connectivity Issue,Electrical Failure,Yes,Yes,Yes,Yes,Yes,No,No,No,No,0,N/A,Yes,Yes,Yes,Yes,No,No,No,No,Yes,0,505.77,0.0,0.963,Email,Manual Review
CLM01165,MANUAL_165_LOW_OCR_CONFIDENCE,CUS01165,PROD01165,Washing Machine,PrimeView,PRI-WAS-1165,SN-2026-001165,2024-08-24,2025-08-24,2025-08-22,24,2026-08-24,Active,365,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,1080.79,0.0,0.529,Email,Manual Review
CLM01444,MANUAL_444_INCOMPLETE_EVIDENCE,CUS01444,PROD01444,Printer,HomePro,HOM-PRI-1444,SN-2026-001444,2023-06-05,2023-12-05,2023-12-04,12,2024-06-05,Active,183,Yes,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,Yes,No,N/A,Yes,Yes,No,No,No,No,Yes,1,193.0,934.32,0.894,Email,Manual Review
CLM00784,INVALID_284_EXCLUDED_DAMAGE,CUS00784,PROD00784,Refrigerator,Aster,AST-REF-0784,SN-2026-000784,2023-04-21,2024-04-21,2024-04-16,24,2025-04-21,Active,365,No,Power Failure,Physical Damage,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,1272.29,0.0,0.93,Mobile App,Invalid Claim
CLM00400,VALID_400,CUS00400,PROD00400,Television,PrimeView,PRI-TEL-0400,SN-2026-000400,2024-07-13,2025-03-13,2025-03-07,12,2025-07-13,Active,122,Yes,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2550.67,510.16,0.935,Email,Valid Claim
